label,var_6,var_18,var_2,var_26,var_27,var_1,var_3,var_25,var_23,var_7,var_4,var_8,var_22,var_13,var_10,var_30,var_28,var_16,var_15,var_31,var_32,var_11,var_19,var_21,var_24,var_17,var_9,var_5,var_12,var_14,var_20,var_29
1,1,1.5982218600000002,46,17,20,8,22,9,6,4,0,0,0,0,4.0845837685,0,0,5.443944759,0.0,1,0,0,1,1.8245719595,1.809687201,2.8859880545000003,12.686261817,1,6.216228106,-0.0,1,2.1417401985
1,0,-0.0,24,19,8,6,27,8,1,3,1,1,1,1,-0.0,1,0,5.443944759,0.0,1,0,0,1,0.0,1.809687201,2.8859880545000003,6.3431309085,0,-0.0,3.887955244,1,0.0
0,1,-0.0,30,15,10,10,16,7,8,1,0,0,0,1,-0.0,1,1,2.7219723795,0.0,1,1,1,1,1.8245719595,0.0,2.8859880545000003,-0.0,0,6.216228106,3.887955244,0,0.0
1,0,1.5982218600000002,26,10,10,10,27,8,4,4,0,0,1,0,4.0845837685,1,1,5.443944759,3.7306394235,1,1,1,0,0.0,0.0,2.8859880545000003,12.686261817,0,3.108114053,3.887955244,1,2.1417401985
0,0,1.5982218600000002,23,10,5,9,2,9,3,4,0,1,1,0,-0.0,1,1,5.443944759,3.7306394235,1,0,1,0,1.8245719595,0.0,0.0,12.686261817,1,6.216228106,3.887955244,1,2.1417401985
1,1,-0.0,10,4,2,1,4,2,9,3,1,0,1,1,4.0845837685,1,0,0.0,7.461278847,1,1,1,0,0.0,0.0,2.8859880545000003,6.3431309085,0,-0.0,3.887955244,0,2.1417401985
1,1,1.5982218600000002,53,25,16,5,4,6,8,1,1,0,1,1,4.0845837685,0,0,2.7219723795,3.7306394235,0,1,0,0,1.8245719595,1.809687201,0.0,-0.0,1,-0.0,3.887955244,1,2.1417401985
0,0,-0.0,30,16,17,9,30,9,3,1,0,1,0,1,-0.0,0,0,0.0,3.7306394235,0,0,0,0,0.0,1.809687201,0.0,-0.0,1,-0.0,-0.0,0,0.0
1,1,-0.0,105,1,6,3,9,2,5,3,1,1,0,1,8.169167537,1,1,0.0,7.461278847,0,1,0,0,1.8245719595,1.809687201,0.0,-0.0,1,-0.0,-0.0,0,0.0
1,1,1.5982218600000002,16,2,10,5,6,1,5,3,1,1,0,1,8.169167537,0,0,0.0,7.461278847,1,1,1,0,0.0,0.0,0.0,-0.0,1,3.108114053,3.887955244,0,2.1417401985
0,0,-0.0,3,11,8,12,4,4,4,1,0,0,1,1,4.0845837685,1,1,0.0,3.7306394235,0,1,0,1,0.0,0.0,2.8859880545000003,-0.0,1,-0.0,-0.0,1,2.1417401985
0,0,1.5982218600000002,30,21,4,5,1,9,5,2,1,1,1,1,-0.0,1,0,5.443944759,7.461278847,0,0,1,0,0.0,1.809687201,0.0,12.686261817,1,3.108114053,3.887955244,1,0.0
1,1,-0.0,53,1,17,8,16,6,8,1,1,1,0,0,-0.0,1,0,0.0,0.0,1,1,0,0,1.8245719595,1.809687201,2.8859880545000003,-0.0,1,6.216228106,3.887955244,0,2.1417401985
0,0,1.5982218600000002,33,17,9,8,19,2,4,1,1,0,1,1,-0.0,1,1,0.0,0.0,1,0,0,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,0,3.108114053,7.775910488,0,0.0
0,0,1.5982218600000002,9,17,5,6,16,1,9,3,0,1,1,1,8.169167537,1,0,5.443944759,0.0,0,0,1,1,1.8245719595,1.809687201,0.0,12.686261817,1,-0.0,7.775910488,1,2.1417401985
0,0,1.5982218600000002,26,5,5,4,16,1,10,4,1,0,0,0,4.0845837685,0,1,2.7219723795,3.7306394235,1,0,0,0,0.0,1.809687201,2.8859880545000003,12.686261817,0,3.108114053,7.775910488,1,0.0
0,0,1.5982218600000002,46,19,10,8,22,2,1,1,0,1,1,0,-0.0,1,0,0.0,0.0,1,0,0,1,1.8245719595,1.809687201,0.0,12.686261817,0,6.216228106,7.775910488,1,0.0
0,1,1.5982218600000002,46,17,20,8,18,8,8,1,1,0,0,1,8.169167537,0,0,5.443944759,3.7306394235,1,1,1,1,0.0,0.0,2.8859880545000003,-0.0,0,6.216228106,3.887955244,0,2.1417401985
1,1,-0.0,16,17,2,2,19,1,3,1,0,0,0,1,4.0845837685,0,0,2.7219723795,3.7306394235,0,1,1,1,0.0,1.809687201,2.8859880545000003,-0.0,1,-0.0,7.775910488,1,0.0
1,0,-0.0,33,19,15,2,27,4,1,1,0,0,1,0,4.0845837685,1,0,0.0,0.0,1,1,1,1,1.8245719595,0.0,2.8859880545000003,-0.0,1,3.108114053,3.887955244,1,2.1417401985
0,1,-0.0,46,21,7,10,16,8,9,2,0,1,1,1,8.169167537,1,0,5.443944759,0.0,1,0,1,0,0.0,0.0,0.0,-0.0,1,6.216228106,3.887955244,0,2.1417401985
1,0,-0.0,12,23,15,7,16,5,4,4,0,1,1,0,-0.0,0,1,5.443944759,0.0,0,1,0,1,1.8245719595,1.809687201,0.0,-0.0,1,-0.0,-0.0,1,0.0
0,1,-0.0,15,12,16,6,9,2,1,2,0,0,1,1,-0.0,1,1,5.443944759,7.461278847,1,1,1,1,0.0,1.809687201,0.0,12.686261817,0,3.108114053,7.775910488,1,0.0
1,0,1.5982218600000002,1,11,9,11,6,9,2,3,0,1,1,0,-0.0,1,0,0.0,0.0,1,1,0,0,1.8245719595,1.809687201,0.0,-0.0,1,6.216228106,3.887955244,0,2.1417401985
0,0,1.5982218600000002,15,7,1,8,18,5,10,3,1,1,0,0,-0.0,0,0,0.0,7.461278847,0,0,0,0,1.8245719595,0.0,0.0,-0.0,1,-0.0,-0.0,0,0.0
0,0,-0.0,72,15,18,12,4,8,1,3,1,0,1,0,-0.0,0,0,0.0,3.7306394235,0,1,0,1,0.0,0.0,0.0,6.3431309085,0,6.216228106,7.775910488,1,0.0
0,1,-0.0,72,15,17,11,16,7,4,1,0,0,0,1,-0.0,1,0,5.443944759,7.461278847,1,0,1,1,1.8245719595,0.0,2.8859880545000003,12.686261817,1,6.216228106,-0.0,1,0.0
1,1,-0.0,28,25,5,11,9,9,3,4,0,0,1,1,-0.0,0,1,5.443944759,3.7306394235,0,0,1,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,0,-0.0,7.775910488,0,0.0
0,1,-0.0,105,8,17,12,18,6,1,3,0,1,0,1,4.0845837685,0,1,2.7219723795,3.7306394235,0,0,0,1,1.8245719595,1.809687201,0.0,6.3431309085,0,3.108114053,7.775910488,0,0.0
0,1,1.5982218600000002,26,8,19,1,6,9,6,3,0,0,0,0,4.0845837685,1,0,0.0,0.0,1,1,0,0,1.8245719595,0.0,2.8859880545000003,-0.0,1,6.216228106,3.887955244,1,2.1417401985
1,0,-0.0,6,1,3,11,9,8,4,2,0,1,1,1,8.169167537,1,1,0.0,3.7306394235,1,1,0,0,1.8245719595,0.0,0.0,6.3431309085,0,6.216228106,3.887955244,0,2.1417401985
1,1,-0.0,18,15,13,2,16,5,6,3,0,0,1,1,-0.0,0,1,5.443944759,0.0,0,0,1,1,0.0,0.0,0.0,6.3431309085,0,3.108114053,-0.0,1,2.1417401985
0,0,-0.0,33,26,5,4,16,5,6,3,0,1,0,0,4.0845837685,1,1,2.7219723795,3.7306394235,1,1,0,0,0.0,0.0,2.8859880545000003,-0.0,1,-0.0,-0.0,0,2.1417401985
1,0,1.5982218600000002,53,4,17,6,4,3,3,4,1,1,0,1,-0.0,1,0,5.443944759,3.7306394235,0,0,0,1,1.8245719595,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,0.0
0,0,1.5982218600000002,5,26,2,5,22,7,3,1,0,1,1,0,-0.0,0,0,0.0,3.7306394235,0,0,0,0,1.8245719595,0.0,2.8859880545000003,12.686261817,0,-0.0,7.775910488,1,0.0
0,0,-0.0,80,23,16,3,38,2,2,2,0,0,1,1,4.0845837685,0,1,0.0,3.7306394235,0,0,0,1,1.8245719595,1.809687201,0.0,12.686261817,1,6.216228106,-0.0,1,0.0
0,1,1.5982218600000002,26,1,18,8,16,7,3,3,1,1,0,0,4.0845837685,0,0,2.7219723795,0.0,0,0,1,1,1.8245719595,1.809687201,0.0,12.686261817,1,3.108114053,3.887955244,0,2.1417401985
0,0,1.5982218600000002,80,4,5,8,22,9,6,3,0,1,0,1,4.0845837685,0,1,5.443944759,3.7306394235,1,1,1,0,1.8245719595,0.0,0.0,6.3431309085,1,-0.0,7.775910488,0,0.0
1,1,1.5982218600000002,46,6,12,11,16,1,5,2,0,0,0,1,-0.0,0,1,0.0,7.461278847,1,0,1,0,0.0,1.809687201,0.0,6.3431309085,0,6.216228106,-0.0,1,0.0
1,1,1.5982218600000002,7,3,1,6,9,6,5,1,1,1,1,1,8.169167537,0,1,0.0,0.0,0,0,1,0,1.8245719595,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,2.1417401985
0,1,1.5982218600000002,34,25,17,7,6,7,5,2,0,0,0,0,-0.0,1,0,5.443944759,0.0,0,1,0,0,0.0,0.0,2.8859880545000003,12.686261817,0,-0.0,7.775910488,1,0.0
0,1,1.5982218600000002,80,6,2,4,1,2,3,2,0,0,1,0,-0.0,1,0,5.443944759,7.461278847,0,1,1,0,0.0,0.0,2.8859880545000003,-0.0,1,-0.0,3.887955244,0,0.0
0,1,-0.0,17,7,4,7,4,5,5,3,1,1,1,1,4.0845837685,0,1,2.7219723795,7.461278847,1,1,0,1,1.8245719595,0.0,2.8859880545000003,6.3431309085,0,6.216228106,7.775910488,1,0.0
1,1,-0.0,46,11,16,2,22,7,3,2,1,0,0,1,8.169167537,0,1,2.7219723795,7.461278847,0,0,1,1,0.0,0.0,0.0,12.686261817,1,6.216228106,7.775910488,0,2.1417401985
1,1,1.5982218600000002,27,10,11,9,4,8,3,3,0,0,0,0,4.0845837685,1,1,2.7219723795,3.7306394235,0,1,0,1,1.8245719595,1.809687201,0.0,12.686261817,1,6.216228106,-0.0,0,2.1417401985
0,0,-0.0,3,18,10,10,30,3,9,2,1,0,0,1,-0.0,1,1,2.7219723795,7.461278847,1,1,1,1,0.0,0.0,0.0,12.686261817,0,3.108114053,3.887955244,0,0.0
1,1,-0.0,31,23,11,5,27,7,7,3,0,0,0,0,4.0845837685,0,0,0.0,0.0,1,0,0,0,0.0,1.809687201,2.8859880545000003,12.686261817,0,6.216228106,3.887955244,1,0.0
1,0,-0.0,22,8,20,10,2,5,3,3,0,0,0,0,4.0845837685,0,0,0.0,0.0,0,1,1,0,1.8245719595,0.0,2.8859880545000003,6.3431309085,1,6.216228106,-0.0,1,2.1417401985
1,1,-0.0,20,16,1,3,1,3,10,4,1,1,1,1,4.0845837685,1,0,2.7219723795,7.461278847,1,0,0,0,0.0,0.0,0.0,6.3431309085,1,3.108114053,-0.0,0,2.1417401985
0,1,-0.0,15,2,16,7,6,9,3,3,0,0,0,1,8.169167537,1,1,2.7219723795,3.7306394235,1,1,1,1,1.8245719595,0.0,0.0,12.686261817,1,-0.0,7.775910488,0,2.1417401985
1,0,-0.0,39,26,3,10,2,4,10,2,1,0,1,1,8.169167537,1,0,0.0,0.0,0,1,1,1,0.0,1.809687201,0.0,12.686261817,1,-0.0,3.887955244,0,2.1417401985
1,0,-0.0,46,16,9,1,3,1,5,3,1,0,1,1,4.0845837685,1,0,5.443944759,0.0,0,1,1,0,1.8245719595,0.0,2.8859880545000003,6.3431309085,1,6.216228106,-0.0,1,2.1417401985
0,1,1.5982218600000002,16,10,19,11,22,9,8,4,0,0,0,1,4.0845837685,0,0,5.443944759,0.0,0,1,1,1,0.0,1.809687201,0.0,-0.0,1,-0.0,3.887955244,1,2.1417401985
0,1,-0.0,15,26,14,1,16,3,1,2,1,1,0,0,4.0845837685,1,1,2.7219723795,7.461278847,0,1,1,0,0.0,0.0,0.0,6.3431309085,1,-0.0,7.775910488,1,2.1417401985
1,1,1.5982218600000002,7,5,10,9,19,5,4,1,1,1,1,1,8.169167537,1,0,2.7219723795,3.7306394235,0,0,0,1,1.8245719595,1.809687201,0.0,-0.0,1,-0.0,-0.0,0,0.0
0,0,1.5982218600000002,27,4,8,10,3,3,3,3,1,0,0,0,-0.0,0,0,0.0,7.461278847,0,1,0,1,1.8245719595,1.809687201,0.0,12.686261817,0,-0.0,7.775910488,1,2.1417401985
0,0,1.5982218600000002,31,22,11,9,6,9,7,3,0,1,1,1,8.169167537,1,1,2.7219723795,3.7306394235,1,0,1,0,1.8245719595,0.0,0.0,6.3431309085,1,-0.0,7.775910488,1,2.1417401985
0,1,-0.0,10,14,17,10,19,5,4,2,1,1,0,0,4.0845837685,1,1,2.7219723795,0.0,0,1,1,0,1.8245719595,1.809687201,2.8859880545000003,6.3431309085,0,3.108114053,3.887955244,1,2.1417401985
0,1,-0.0,18,15,13,2,27,7,5,3,0,0,1,0,8.169167537,1,1,0.0,3.7306394235,1,1,0,0,0.0,0.0,2.8859880545000003,-0.0,1,3.108114053,-0.0,0,0.0
1,1,1.5982218600000002,12,17,11,11,16,3,8,4,0,0,0,0,-0.0,1,1,5.443944759,3.7306394235,0,0,0,0,0.0,1.809687201,2.8859880545000003,-0.0,1,-0.0,-0.0,1,2.1417401985
1,1,-0.0,30,6,3,6,22,7,6,4,1,0,0,0,4.0845837685,0,0,5.443944759,3.7306394235,0,0,1,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,1,-0.0,-0.0,0,0.0
0,0,-0.0,80,18,18,9,16,3,3,1,1,1,0,0,4.0845837685,1,0,2.7219723795,3.7306394235,0,0,1,1,0.0,0.0,2.8859880545000003,-0.0,1,-0.0,-0.0,0,2.1417401985
1,1,1.5982218600000002,38,9,20,5,2,4,5,1,0,1,1,0,-0.0,0,1,2.7219723795,0.0,0,1,0,1,1.8245719595,1.809687201,2.8859880545000003,12.686261817,1,6.216228106,-0.0,1,0.0
0,0,-0.0,3,21,8,9,30,3,9,1,0,0,0,1,-0.0,1,1,0.0,7.461278847,0,1,0,0,1.8245719595,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,0.0
1,1,-0.0,30,5,16,5,9,9,2,4,1,0,1,0,-0.0,1,1,0.0,0.0,0,0,0,1,0.0,0.0,2.8859880545000003,12.686261817,0,3.108114053,3.887955244,1,0.0
1,1,-0.0,53,5,3,5,22,2,5,4,1,0,1,1,8.169167537,0,1,5.443944759,7.461278847,1,0,1,0,1.8245719595,0.0,2.8859880545000003,6.3431309085,1,6.216228106,-0.0,0,2.1417401985
1,1,-0.0,34,26,12,5,27,6,3,3,1,1,0,0,8.169167537,1,0,0.0,7.461278847,0,0,0,1,1.8245719595,1.809687201,2.8859880545000003,12.686261817,1,3.108114053,3.887955244,1,0.0
1,1,1.5982218600000002,26,9,7,12,9,7,3,1,0,0,1,1,4.0845837685,0,1,2.7219723795,0.0,0,1,0,1,1.8245719595,1.809687201,2.8859880545000003,6.3431309085,1,3.108114053,3.887955244,1,0.0
0,1,-0.0,19,4,8,6,19,1,4,2,1,0,1,0,4.0845837685,0,1,2.7219723795,3.7306394235,1,0,1,1,0.0,1.809687201,0.0,12.686261817,0,3.108114053,7.775910488,0,2.1417401985
1,1,1.5982218600000002,26,4,20,7,19,7,3,1,0,1,0,1,8.169167537,0,0,2.7219723795,3.7306394235,1,1,0,0,0.0,0.0,0.0,-0.0,1,6.216228106,3.887955244,1,2.1417401985
0,1,-0.0,23,18,18,5,38,5,4,1,1,0,0,0,-0.0,1,0,5.443944759,3.7306394235,0,1,1,1,0.0,0.0,0.0,6.3431309085,0,6.216228106,3.887955244,1,0.0
1,0,-0.0,18,19,16,9,1,8,2,1,0,1,0,0,8.169167537,1,1,2.7219723795,0.0,0,1,0,1,0.0,1.809687201,2.8859880545000003,12.686261817,0,3.108114053,3.887955244,0,2.1417401985
0,0,1.5982218600000002,12,26,11,4,19,3,8,4,1,1,0,0,4.0845837685,0,1,2.7219723795,3.7306394235,0,1,0,1,1.8245719595,1.809687201,0.0,12.686261817,0,3.108114053,7.775910488,1,0.0
1,1,1.5982218600000002,17,8,10,3,22,5,2,4,1,1,0,1,-0.0,0,1,0.0,0.0,0,0,0,0,0.0,1.809687201,0.0,12.686261817,1,6.216228106,-0.0,1,0.0
0,0,1.5982218600000002,38,1,14,6,30,7,1,2,1,1,0,0,4.0845837685,0,1,2.7219723795,3.7306394235,0,1,0,1,0.0,1.809687201,2.8859880545000003,12.686261817,0,3.108114053,7.775910488,1,0.0
0,1,-0.0,12,1,8,9,38,9,9,1,0,0,0,1,8.169167537,0,0,2.7219723795,3.7306394235,1,0,1,1,0.0,1.809687201,2.8859880545000003,12.686261817,1,-0.0,7.775910488,0,2.1417401985
0,0,-0.0,72,18,18,9,30,2,5,4,1,1,1,0,4.0845837685,1,0,2.7219723795,7.461278847,0,0,1,1,1.8245719595,1.809687201,0.0,12.686261817,0,-0.0,7.775910488,1,2.1417401985
1,0,-0.0,53,11,1,9,4,1,7,2,0,0,1,0,-0.0,1,0,0.0,0.0,0,0,1,1,1.8245719595,1.809687201,0.0,12.686261817,0,-0.0,3.887955244,0,0.0
0,0,-0.0,26,17,2,3,9,8,10,1,1,0,0,1,-0.0,1,1,2.7219723795,0.0,1,0,0,0,0.0,0.0,0.0,-0.0,0,6.216228106,3.887955244,0,0.0
0,1,1.5982218600000002,27,18,5,9,18,3,7,2,1,1,1,0,-0.0,1,0,2.7219723795,0.0,0,0,0,1,0.0,0.0,2.8859880545000003,12.686261817,1,-0.0,7.775910488,0,2.1417401985
1,1,1.5982218600000002,32,5,11,2,22,5,8,2,1,0,1,0,8.169167537,0,0,2.7219723795,0.0,0,1,0,0,1.8245719595,1.809687201,2.8859880545000003,6.3431309085,1,6.216228106,3.887955244,1,2.1417401985
0,0,1.5982218600000002,28,8,17,1,3,5,4,3,0,0,1,0,4.0845837685,1,1,5.443944759,0.0,0,1,0,0,1.8245719595,1.809687201,0.0,-0.0,1,-0.0,-0.0,1,2.1417401985
1,0,1.5982218600000002,5,9,8,3,19,7,2,4,0,1,1,1,-0.0,0,1,5.443944759,0.0,1,0,0,1,0.0,1.809687201,0.0,-0.0,0,6.216228106,3.887955244,0,0.0
1,1,-0.0,38,22,4,10,1,2,10,4,1,0,0,0,4.0845837685,0,1,2.7219723795,3.7306394235,1,0,1,0,0.0,0.0,2.8859880545000003,12.686261817,0,3.108114053,7.775910488,1,2.1417401985
1,1,1.5982218600000002,22,5,19,9,4,1,2,1,1,0,0,1,-0.0,0,1,0.0,0.0,1,0,1,1,0.0,1.809687201,2.8859880545000003,12.686261817,0,3.108114053,7.775910488,1,0.0
0,1,-0.0,23,2,4,11,9,9,9,1,0,0,0,0,-0.0,1,0,2.7219723795,3.7306394235,1,1,0,1,1.8245719595,0.0,0.0,12.686261817,0,6.216228106,7.775910488,0,0.0
1,0,-0.0,28,26,15,7,9,3,2,4,0,0,0,1,4.0845837685,0,1,5.443944759,0.0,0,0,1,1,1.8245719595,1.809687201,0.0,12.686261817,0,3.108114053,3.887955244,0,2.1417401985
1,1,-0.0,18,5,11,2,2,9,6,3,1,0,1,0,4.0845837685,0,0,0.0,3.7306394235,0,0,0,0,0.0,1.809687201,2.8859880545000003,-0.0,0,-0.0,-0.0,0,0.0
0,1,1.5982218600000002,24,6,16,10,30,6,4,1,0,0,1,0,4.0845837685,0,1,5.443944759,3.7306394235,0,1,1,0,1.8245719595,1.809687201,0.0,12.686261817,1,6.216228106,-0.0,0,2.1417401985
1,0,-0.0,22,20,18,7,19,9,4,3,1,0,1,1,4.0845837685,1,1,5.443944759,3.7306394235,0,0,1,1,1.8245719595,1.809687201,0.0,6.3431309085,1,3.108114053,3.887955244,0,2.1417401985
1,1,1.5982218600000002,72,19,9,8,3,5,10,4,1,0,0,1,-0.0,1,1,2.7219723795,3.7306394235,0,0,0,0,0.0,1.809687201,2.8859880545000003,12.686261817,1,6.216228106,3.887955244,1,2.1417401985
1,1,1.5982218600000002,39,19,3,10,1,7,3,3,1,0,1,0,-0.0,0,1,0.0,7.461278847,0,0,1,1,0.0,0.0,0.0,6.3431309085,0,3.108114053,3.887955244,1,0.0
1,0,1.5982218600000002,10,18,3,8,27,3,5,3,1,1,1,0,8.169167537,1,0,5.443944759,0.0,0,0,0,0,0.0,1.809687201,2.8859880545000003,6.3431309085,1,6.216228106,3.887955244,1,0.0
1,1,-0.0,10,12,10,4,16,7,6,3,1,1,1,0,-0.0,1,0,0.0,7.461278847,1,0,0,0,0.0,1.809687201,0.0,-0.0,0,-0.0,-0.0,0,0.0
1,1,1.5982218600000002,38,17,15,2,30,3,3,3,0,0,1,0,8.169167537,0,1,5.443944759,0.0,0,1,1,0,1.8245719595,1.809687201,2.8859880545000003,6.3431309085,0,3.108114053,3.887955244,1,2.1417401985
1,0,-0.0,105,1,4,8,30,8,1,1,0,1,0,0,-0.0,1,0,0.0,0.0,0,0,0,0,0.0,1.809687201,2.8859880545000003,-0.0,0,-0.0,-0.0,1,0.0
1,1,-0.0,7,25,20,9,1,6,1,3,0,1,0,0,8.169167537,0,0,2.7219723795,3.7306394235,1,1,0,0,1.8245719595,1.809687201,0.0,-0.0,1,3.108114053,-0.0,1,2.1417401985
1,0,-0.0,24,2,4,8,22,7,4,4,0,1,1,0,8.169167537,1,0,5.443944759,7.461278847,0,0,0,1,1.8245719595,1.809687201,0.0,-0.0,1,-0.0,-0.0,1,0.0
1,0,-0.0,5,13,10,2,38,6,6,2,0,1,1,0,-0.0,0,1,5.443944759,7.461278847,1,0,0,0,1.8245719595,0.0,0.0,6.3431309085,0,-0.0,3.887955244,0,0.0
0,0,1.5982218600000002,34,6,14,3,2,2,4,1,0,1,1,0,-0.0,0,0,0.0,0.0,0,0,0,1,0.0,0.0,2.8859880545000003,12.686261817,0,-0.0,7.775910488,1,0.0
0,1,1.5982218600000002,72,14,2,9,22,5,3,4,1,1,0,0,-0.0,1,0,2.7219723795,7.461278847,0,0,1,1,0.0,0.0,0.0,-0.0,0,-0.0,3.887955244,0,0.0
1,0,1.5982218600000002,9,23,11,11,3,4,8,2,0,0,0,0,4.0845837685,0,0,5.443944759,7.461278847,1,0,0,0,0.0,0.0,2.8859880545000003,6.3431309085,1,3.108114053,3.887955244,1,2.1417401985
0,1,-0.0,39,1,13,9,6,5,9,2,0,1,0,1,8.169167537,1,0,5.443944759,7.461278847,1,0,1,1,0.0,1.809687201,0.0,-0.0,0,-0.0,3.887955244,0,0.0
1,1,-0.0,18,9,19,2,18,8,2,2,1,1,0,1,8.169167537,1,0,2.7219723795,0.0,1,0,0,1,1.8245719595,0.0,2.8859880545000003,12.686261817,1,-0.0,7.775910488,0,0.0
1,1,1.5982218600000002,27,22,7,10,3,5,10,1,0,0,1,1,-0.0,0,0,5.443944759,7.461278847,1,1,0,0,0.0,0.0,0.0,-0.0,1,6.216228106,3.887955244,0,0.0
0,0,-0.0,18,21,17,7,16,9,5,4,1,1,0,0,4.0845837685,1,0,0.0,0.0,0,0,0,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,1,-0.0,-0.0,1,2.1417401985
1,0,-0.0,53,8,12,9,9,5,7,4,0,1,0,1,8.169167537,0,0,5.443944759,7.461278847,0,1,0,1,1.8245719595,1.809687201,0.0,-0.0,1,-0.0,-0.0,1,2.1417401985
1,0,1.5982218600000002,22,4,3,5,22,5,5,1,1,1,1,1,8.169167537,0,1,2.7219723795,0.0,0,1,0,1,1.8245719595,1.809687201,0.0,-0.0,1,-0.0,-0.0,1,2.1417401985
1,0,-0.0,12,1,6,9,38,9,5,4,0,1,0,1,-0.0,1,0,5.443944759,7.461278847,1,1,0,1,1.8245719595,0.0,0.0,-0.0,1,3.108114053,3.887955244,0,2.1417401985
1,1,-0.0,23,13,17,7,6,1,10,1,1,0,1,1,4.0845837685,0,0,2.7219723795,3.7306394235,0,1,1,1,0.0,0.0,2.8859880545000003,-0.0,1,-0.0,-0.0,0,2.1417401985
0,0,-0.0,22,1,9,10,19,4,1,2,0,0,0,0,4.0845837685,0,0,0.0,0.0,0,0,0,0,0.0,1.809687201,2.8859880545000003,-0.0,0,-0.0,-0.0,1,0.0
1,0,-0.0,27,16,9,3,19,1,9,3,0,0,0,0,4.0845837685,0,1,5.443944759,3.7306394235,1,0,1,0,1.8245719595,0.0,2.8859880545000003,-0.0,0,6.216228106,3.887955244,0,2.1417401985
0,1,-0.0,16,14,5,11,30,8,4,3,0,1,0,0,4.0845837685,1,1,2.7219723795,3.7306394235,1,0,1,1,0.0,1.809687201,2.8859880545000003,12.686261817,0,3.108114053,7.775910488,1,2.1417401985
1,1,-0.0,46,11,19,9,6,9,10,4,0,1,1,1,8.169167537,0,0,5.443944759,7.461278847,0,1,0,0,1.8245719595,1.809687201,0.0,12.686261817,1,3.108114053,3.887955244,1,2.1417401985
0,1,-0.0,32,23,15,8,18,2,3,2,1,0,1,0,-0.0,0,0,2.7219723795,0.0,0,1,1,1,1.8245719595,1.809687201,0.0,12.686261817,1,6.216228106,3.887955244,0,0.0
0,0,-0.0,7,1,7,1,4,4,7,3,1,1,0,0,8.169167537,1,1,0.0,7.461278847,0,1,0,0,1.8245719595,1.809687201,0.0,-0.0,1,3.108114053,3.887955244,1,0.0
0,0,-0.0,17,2,15,11,19,4,8,1,0,0,0,0,4.0845837685,1,0,0.0,0.0,1,0,0,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,0,-0.0,-0.0,0,0.0
0,0,1.5982218600000002,3,5,12,9,2,4,8,2,0,0,0,1,4.0845837685,1,1,0.0,3.7306394235,1,0,0,1,0.0,1.809687201,0.0,-0.0,1,-0.0,-0.0,0,2.1417401985
1,0,-0.0,72,11,10,8,3,5,2,2,1,1,0,1,-0.0,0,0,0.0,0.0,1,0,0,1,0.0,1.809687201,2.8859880545000003,12.686261817,0,6.216228106,-0.0,0,0.0
1,0,-0.0,26,13,13,9,1,1,1,1,1,1,1,1,4.0845837685,1,1,5.443944759,0.0,1,0,0,0,0.0,0.0,0.0,12.686261817,0,3.108114053,3.887955244,0,0.0
0,0,1.5982218600000002,19,21,20,8,2,9,9,2,1,1,0,0,4.0845837685,1,1,5.443944759,3.7306394235,1,0,1,1,1.8245719595,1.809687201,2.8859880545000003,12.686261817,1,6.216228106,3.887955244,1,2.1417401985
1,0,1.5982218600000002,17,20,15,5,18,5,1,2,1,0,0,1,-0.0,0,0,0.0,0.0,1,1,1,1,0.0,1.809687201,0.0,12.686261817,1,6.216228106,3.887955244,1,0.0
0,0,1.5982218600000002,33,16,5,2,9,1,3,3,1,0,1,0,-0.0,0,1,2.7219723795,7.461278847,0,1,0,1,1.8245719595,1.809687201,0.0,6.3431309085,1,3.108114053,7.775910488,0,0.0
1,1,-0.0,28,25,12,12,9,9,8,4,0,1,1,0,8.169167537,0,1,5.443944759,0.0,1,1,0,0,1.8245719595,1.809687201,0.0,12.686261817,1,6.216228106,3.887955244,0,2.1417401985
0,1,-0.0,7,12,12,9,6,2,4,1,0,1,1,1,8.169167537,1,0,5.443944759,7.461278847,1,1,1,1,1.8245719595,0.0,2.8859880545000003,6.3431309085,1,3.108114053,3.887955244,0,2.1417401985
0,0,1.5982218600000002,26,8,1,12,9,1,4,2,0,0,0,0,-0.0,1,1,0.0,7.461278847,0,1,0,1,1.8245719595,1.809687201,2.8859880545000003,-0.0,1,-0.0,-0.0,1,2.1417401985
0,1,-0.0,30,20,3,9,2,6,10,4,0,1,0,0,4.0845837685,1,1,5.443944759,0.0,1,1,1,0,1.8245719595,1.809687201,0.0,-0.0,1,3.108114053,7.775910488,0,2.1417401985
1,0,1.5982218600000002,39,22,4,5,18,4,8,2,0,1,0,1,8.169167537,0,1,5.443944759,3.7306394235,0,0,0,0,0.0,1.809687201,0.0,6.3431309085,1,3.108114053,3.887955244,0,2.1417401985
